1776174292.071,1.172,0.000,0.0197,Objective
1776174292.086,1.174,0.000,0.0208,Objective
1776174292.096,1.176,0.000,0.0197,Objective
1776174292.111,1.179,0.000,0.0185,Objective
1776174292.121,1.181,0.000,0.0197,Objective
1776174292.131,1.183,0.000,0.0197,Objective
1776174292.141,1.185,0.000,0.0185,Objective
1776174292.151,1.186,0.000,0.0173,Objective
1776174292.161,1.188,0.000,0.0173,Objective
1776174292.172,1.190,0.000,0.0185,Objective
1776174292.181,1.192,0.000,0.0173,Objective
1776174292.196,1.194,0.000,0.0173,Objective
1776174292.206,1.196,0.000,0.0162,Objective
1776174292.221,1.199,0.001,0.0162,Objective
1776174292.231,1.201,0.001,0.0162,Objective
1776174292.241,1.202,0.001,0.0162,Objective
1776174292.251,1.204,0.001,0.0150,Objective
1776174292.261,1.206,0.001,0.0162,Objective
1776174292.271,1.207,0.001,0.0162,Objective
1776174292.286,1.210,0.001,0.0150,Objective
1776174292.292,1.210,0.001,0.0162,Objective
1776174292.307,1.213,0.001,0.0150,Objective
1776174292.316,1.215,0.001,0.0150,Objective
1776174292.326,1.216,0.001,0.0150,Objective
1776174292.337,1.218,0.001,0.0139,Objective
1776174292.346,1.219,0.001,0.0139,Objective
1776174292.362,1.221,0.001,0.0139,Objective
1776174292.371,1.223,0.001,0.0127,Objective
1776174292.376,1.224,0.001,0.0127,Objective
1776174292.392,1.226,0.001,0.0139,Objective
1776174292.402,1.227,0.001,0.0127,Objective
1776174292.413,1.229,0.001,0.0139,Objective
1776174292.427,1.231,0.001,0.0127,Objective
1776174292.437,1.232,0.001,0.0116,Objective
1776174292.447,1.234,0.001,0.0116,Objective
1776174292.462,1.236,0.001,0.0116,Objective
1776174292.472,1.237,0.001,0.0116,Objective
1776174292.481,1.239,0.001,0.0127,Objective
1776174292.497,1.241,0.001,0.0104,Objective
1776174292.503,1.241,0.001,0.0104,Objective
1776174292.517,1.243,0.001,0.0104,Objective
1776174292.527,1.245,0.001,0.0104,Objective
1776174292.542,1.247,0.001,0.0116,Objective
1776174292.552,1.248,0.001,0.0116,Objective
1776174292.561,1.249,0.001,0.0104,Objective
1776174292.577,1.251,0.001,0.0093,Objective
1776174292.586,1.253,0.001,0.0104,Objective
1776174292.597,1.254,0.001,0.0104,Objective
