% teensy communication to/from Teensy
% 1 	Time (sec) from system
% 2 	(Tx) Send to Teensy
%   	(Rx) Received from Teensy
%   	(Qu N) Put in queue to Teensy, now queue size N
% 3 	Message string queued, send or received
1777025564.4275 ## Connection to USB open
1777025567.0049 Rx ;68livn 86 87 79 84 93 86 86 22 5
1777025567.0071 Rx ;37vel 2130.2520 0.000 0.000 0.0000 0.000 4
1777025567.0083 Rx ;36pose 2130.2532 0.000 0.000 0.0000 3.1294
1777025567.0105 Rx ;07gyro -0.030518 -2.380371 0.946045 2130.256
1777025567.0127 Rx ;94acc 0.032227 -0.001465 1.170654 2130.258
1777025567.0128 Rx ;40pose 2130.2581 0.000 0.000 0.0000 3.1294
1777025567.0150 Rx ;03livn 102 93 93 85 87 91 95 26 5
1777025567.0151 Rx ;36vel 2130.2600 0.000 0.000 0.0000 0.000 4
1777025567.0181 Rx ;43pose 2130.2629 0.000 0.000 0.0000 3.1294
1777025567.0194 Rx ;90mca 0.000 0.000 16
1777025567.0227 Rx ;41pose 2130.2681 0.000 0.000 0.0000 3.1294
1777025567.0228 Rx ;74gyro 0.061035 -2.075195 0.793457 2130.268
1777025567.0229 Rx ;45vel 2130.2681 0.000 0.000 0.0000 0.000 4
1777025567.0230 Rx ;63ird 0.338 1.500 6682 2097 1
1777025567.0241 Rx ;82acc 0.028320 -0.003418 1.173340 2130.270
1777025567.0253 Rx ;03livn 101 94 85 87 76 90 89 23 5
1777025567.0275 Rx ;44pose 2130.2729 0.000 0.000 0.0000 3.1294
1777025567.0318 Rx ;51vel 2130.2759 0.000 0.000 0.0000 0.000 4
1777025567.0330 Rx ;42pose 2130.2781 0.000 0.000 0.0000 3.1294
1777025567.0353 Rx ;64gyro 0.213623 -2.288818 0.701904 2130.280
1777025567.0354 Rx ;13livn 104 95 89 79 97 94 94 21 5
1777025567.0354 Rx ;36mot 0 0 0.1 0.1 0
1777025567.0365 Rx ;06acc 0.031982 -0.002686 1.174561 2130.282
1777025567.0377 Rx ;37pose 2130.2830 0.000 0.000 0.0000 3.1294
1777025567.0399 Rx ;50vel 2130.2839 0.000 0.000 0.0000 0.000 4
1777025567.0413 Txd ;21motv 0 0
1777025567.0413 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025567.0424 Rx ;43pose 2130.2881 0.000 0.000 0.0000 3.1294
1777025567.0436 Rx ;65ird 0.339 1.500 6670 1768 1
1777025567.0447 Rx ;45livn 90 81 83 83 81 73 77 23 5
1777025567.0469 Rx ;60gyro 0.061035 -2.380371 0.915527 2130.292
1777025567.0470 Rx ;41vel 2130.2920 0.000 0.000 0.0000 0.000 4
1777025567.0474 Txd ;21motv 0 0
1777025567.0481 Rx ;38pose 2130.2930 0.000 0.000 0.0000 3.1294
1777025567.0482 Rx ;12acc 0.035400 -0.004639 1.167969 2130.294
1777025567.0526 Rx ;92mca 0.000 0.001 17
1777025567.0526 Rx ;45pose 2130.2981 0.000 0.000 0.0000 3.1295
1777025567.0550 Rx ;30livn 106 100 84 82 84 75 80 22 5
1777025567.0550 Rx ;31vel 2130.3000 0.000 0.000 0.0000 0.000 4
1777025567.0561 Txd ;21motv 0 0
1777025567.0573 Rx ;31pose 2130.3030 0.000 0.000 0.0000 3.1295
1777025567.0584 Rx ;56gyro 0.061035 -2.349854 0.732422 2130.304
1777025567.0606 Rx ;93acc 0.034668 -0.002441 1.166504 2130.306
1777025567.0629 Rx ;44pose 2130.3079 0.000 0.000 0.0000 3.1295
1777025567.0630 Rx ;47vel 2130.3079 0.000 0.000 0.0000 0.000 4
1777025567.0642 Rx ;62ird 0.339 1.500 6676 1921 1
1777025567.0654 Rx ;62livn 91 97 70 78 77 78 78 30 5
1777025567.0676 Rx ;32pose 2130.3130 0.000 0.000 0.0000 3.1295
1777025567.0688 Rx ;36mot 0 0 0.1 0.1 0
1777025567.0714 Rx ;01gyro -0.091553 -2.258301 0.885010 2130.316
1777025567.0715 Rx ;46vel 2130.3159 0.000 0.000 0.0000 0.000 4
1777025567.0726 Rx ;06acc 0.034180 -0.000488 1.170898 2130.318
1777025567.0728 Rx ;45pose 2130.3179 0.000 0.000 0.0000 3.1295
1777025567.0750 Rx ;08livn 109 96 90 81 78 75 75 19 5
1777025567.0774 Rx ;33pose 2130.3230 0.000 0.000 0.0000 3.1295
1777025567.0797 Rx ;37vel 2130.3240 0.000 0.000 0.0000 0.000 4
1777025567.0830 Rx ;39pose 2130.3281 0.000 0.000 0.0000 3.1295
1777025567.0831 Rx ;70gyro 0.152588 -2.471924 0.732422 2130.328
1777025567.0833 Rx ;60ird 0.339 1.500 6670 2573 1
1777025567.0844 Rx ;94acc 0.031494 -0.000244 1.166992 2130.330
1777025567.0846 Rx ;59livn 89 86 86 86 73 72 83 30 5
1777025567.0861 Rx ;90mca 0.000 0.000 16
1777025567.0873 Rx ;36vel 2130.3320 0.000 0.000 0.0000 0.000 4
1777025567.0874 Rx ;34pose 2130.3330 0.000 0.000 0.0000 3.1295
1777025567.0908 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025567.0931 Rx ;40pose 2130.3381 0.000 0.000 0.0000 3.1295
1777025567.0954 Rx ;67gyro 0.061035 -2.227783 0.793457 2130.340
1777025567.0955 Rx ;64livn 96 92 85 84 87 90 79 15 5
1777025567.0956 Rx ;36vel 2130.3401 0.000 0.000 0.0000 0.000 4
1777025567.0968 Rx ;86acc 0.034180 -0.003418 1.166260 2130.342
1777025567.0979 Rx ;35pose 2130.3430 0.000 0.000 0.0000 3.1295
1777025567.1013 Rx ;36mot 0 0 0.1 0.1 0
1777025567.1025 Rx ;41pose 2130.3481 0.000 0.000 0.0000 3.1295
1777025567.1037 Rx ;44vel 2130.3481 0.000 0.000 0.0000 0.000 4
1777025567.1038 Rx ;75ird 0.338 1.318 6685 2819 1
1777025567.1050 Rx ;44livn 102 100 87 84 88 90 88 17 5
1777025567.1072 Rx ;44gyro 0.000000 -2.258301 0.823975 2130.352
1777025567.1074 Rx ;36pose 2130.3530 0.000 0.000 0.0000 3.1295
1777025567.1086 Rx ;88acc 0.034180 -0.001709 1.164062 2130.354
1777025567.1119 Rx ;42vel 2130.3560 0.000 0.000 0.0000 0.000 4
1777025567.1130 Rx ;49pose 2130.3579 0.000 0.000 0.0000 3.1295
1777025567.1154 Rx ;98livn 96 100 94 85 82 91 96 33 5
1777025567.1177 Rx ;37pose 2130.3630 0.000 0.000 0.0000 3.1295
1777025567.1191 Rx ;91mca 0.000 0.000 17
1777025567.1204 Rx ;63gyro 0.122070 -2.227783 0.946045 2130.364
1777025567.1205 Rx ;41vel 2130.3640 0.000 0.000 0.0000 0.000 4
1777025567.1206 Rx ;09acc 0.029053 -0.004395 1.171875 2130.366
1777025567.1228 Rx ;49pose 2130.3679 0.000 0.000 0.0000 3.1294
1777025567.1240 Rx ;81ird 0.339 0.975 6672 3288 1
1777025567.1255 Rx ;01livn 107 89 85 80 77 93 91 21 5
1777025567.1277 Rx ;41vel 2130.3721 0.000 0.000 0.0000 0.000 4
1777025567.1278 Rx ;37pose 2130.3730 0.000 0.000 0.0000 3.1294
1777025567.1311 Rx ;66gyro 0.000000 -2.349854 0.762939 2130.376
1777025567.1323 Rx ;05acc 0.032471 -0.004639 1.168701 2130.378
1777025567.1324 Rx ;50pose 2130.3779 0.000 0.000 0.0000 3.1294
1777025567.1347 Rx ;36mot 0 0 0.1 0.1 0
1777025567.1347 Rx ;97livn 96 87 91 92 82 100 96 50 5
1777025567.1359 Rx ;40vel 2130.3801 0.000 0.000 0.0000 0.000 4
1777025567.1381 Rx ;39pose 2130.3831 0.000 0.000 0.0000 3.1294
1777025567.1413 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025567.1425 Rx ;64gyro 0.030518 -2.319336 0.885010 2130.388
1777025567.1437 Rx ;51pose 2130.3879 0.000 0.000 0.0000 3.1294
1777025567.1438 Rx ;55vel 2130.3879 0.000 0.000 0.0000 0.000 4
1777025567.1438 Rx ;71ird 0.338 0.934 6680 3366 1
1777025567.1450 Rx ;08acc 0.032959 -0.000244 1.168945 2130.390
1777025567.1451 Rx ;59livn 86 75 76 83 79 72 81 26 5
1777025567.1484 Rx ;40pose 2130.3931 0.000 0.000 0.0000 3.1294
1777025567.1516 Rx ;92mca 0.001 0.001 16
1777025567.1517 Rx ;46vel 2130.3960 0.000 0.000 0.0000 0.000 4
1777025567.1521 Txd ;62leds 14 0 80 0
1777025567.1528 Rx ;52pose 2130.3979 0.000 0.000 0.0000 3.1294
1777025567.1552 Rx ;52gyro 0.122070 -2.441406 0.762939 2130.400
1777025567.1553 Rx ;09livn 108 87 92 90 94 86 88 15 5
1777025567.1564 Rx ;93acc 0.033447 -0.003662 1.167236 2130.402
1777025567.1586 Rx ;39pose 2130.4028 0.000 0.000 0.0000 3.1295
1777025567.1598 Rx ;37vel 2130.4041 0.000 0.000 0.0000 0.000 4
1777025567.1630 Rx ;36pose 2130.4080 0.000 0.000 0.0000 3.1294
1777025567.1642 Rx ;48ird 0.341 1.500 6642 2029 1
1777025567.1653 Rx ;68livn 86 78 81 89 86 86 80 19 5
1777025567.1665 Rx ;75gyro 0.183105 -2.288818 0.823975 2130.412
1777025567.1677 Rx ;36mot 0 0 0.1 0.1 0
1777025567.1677 Rx ;36vel 2130.4121 0.000 0.000 0.0000 0.000 4
1777025567.1679 Rx ;33pose 2130.4131 0.000 0.000 0.0000 3.1294
1777025567.1690 Rx ;96acc 0.034912 -0.001465 1.173584 2130.414
1777025567.1734 Rx ;37pose 2130.4180 0.000 0.000 0.0000 3.1294
1777025567.1747 Rx ;96livn 110 96 76 92 86 85 92 20 5
1777025567.1758 Rx ;51vel 2130.4199 0.000 0.000 0.0000 0.000 4
1777025567.1780 Rx ;34pose 2130.4231 0.000 0.000 0.0000 3.1294
1777025567.1792 Rx ;26gyro 0.000000 -2.136230 0.732422 2130.424
1777025567.1803 Rx ;05acc 0.031494 -0.001953 1.169922 2130.426
1777025567.1836 Rx ;38pose 2130.4280 0.000 0.000 0.0000 3.1294
1777025567.1837 Rx ;42vel 2130.4280 0.000 0.000 0.0000 0.000 4
1777025567.1837 Rx ;64ird 0.346 1.500 6564 1776 1
1777025567.1849 Rx ;91mca 0.000 0.000 17
1777025567.1849 Rx ;62livn 80 83 74 79 76 85 98 33 5
1777025567.1882 Rx ;35pose 2130.4331 0.000 0.000 0.0000 3.1294
1777025567.1915 Rx ;58gyro 0.000000 -2.166748 0.854492 2130.436
1777025567.1916 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025567.1917 Rx ;41vel 2130.4360 0.000 0.000 0.0000 0.000 4
1777025567.1928 Rx ;06acc 0.032959 -0.004150 1.167725 2130.438
1777025567.1929 Rx ;39pose 2130.4380 0.000 0.000 0.0000 3.1294
1777025567.1951 Rx ;59livn 93 86 89 80 81 87 87 20 5
1777025567.1984 Rx ;37pose 2130.4431 0.000 0.000 0.0000 3.1295
1777025567.1996 Rx ;41vel 2130.4441 0.000 0.000 0.0000 0.000 4
1777025567.2008 Rx ;36mot 0 0 0.1 0.1 0
1777025567.2030 Rx ;80gyro 0.091553 -2.166748 0.946045 2130.448
1777025567.2031 Rx ;41pose 2130.4480 0.000 0.000 0.0000 3.1295
1777025567.2032 Rx ;51ird 0.347 1.500 6544 2052 1
1777025567.2043 Rx ;03acc 0.028564 -0.002441 1.166992 2130.450
1777025567.2055 Rx ;65livn 97 87 87 73 79 90 93 23 5
1777025567.2078 Rx ;47vel 2130.4519 0.000 0.000 0.0000 0.000 4
1777025567.2079 Rx ;45pose 2130.4529 0.000 0.000 0.0000 3.1295
1777025567.2134 Rx ;41pose 2130.4580 0.000 0.000 0.0000 3.1294
1777025567.2145 Rx ;64gyro 0.122070 -2.166748 0.915527 2130.460
1777025567.2146 Rx ;13livn 106 91 75 88 87 87 89 23 5
1777025567.2158 Rx ;38vel 2130.4600 0.000 0.000 0.0000 0.000 4
1777025567.2169 Rx ;59acc 0.033936 0.000488 1.165039 2130.462
1777025567.2171 Rx ;90mca 0.000 0.000 16
1777025567.2184 Rx ;45pose 2130.4629 0.000 0.000 0.0000 3.1294
1777025567.2228 Rx ;42pose 2130.4680 0.000 0.000 0.0000 3.1294
1777025567.2241 Rx ;46vel 2130.4680 0.000 0.000 0.0000 0.000 4
1777025567.2242 Rx ;54ird 0.343 1.500 6614 2088 1
1777025567.2254 Rx ;15livn 98 75 75 73 83 85 85 8 5
1777025567.2276 Rx ;48gyro 0.000000 -2.258301 0.976562 2130.472
1777025567.2288 Rx ;46pose 2130.4729 0.000 0.000 0.0000 3.1294
1777025567.2289 Rx ;97acc 0.031738 -0.000977 1.170410 2130.474
1777025567.2311 Rx ;46vel 2130.4761 0.000 0.000 0.0000 0.000 4
1777025567.2333 Rx ;43pose 2130.4780 0.000 0.000 0.0000 3.1294
1777025567.2334 Rx ;36mot 0 0 0.1 0.1 0
1777025567.2356 Rx ;43livn 80 101 85 79 90 98 105 26 5
1777025567.2388 Rx ;48pose 2130.4829 0.000 0.000 0.0000 3.1295
1777025567.2389 Rx ;07gyro -0.183105 -2.319336 0.701904 2130.484
1777025567.2401 Rx ;52vel 2130.4839 0.000 0.000 0.0000 0.000 4
1777025567.2412 Rx ;94acc 0.031006 -0.002441 1.168457 2130.486
1777025567.2413 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025567.2435 Rx ;45pose 2130.4880 0.000 0.000 0.0000 3.1295
1777025567.2436 Rx ;46ird 0.340 1.500 6654 2430 1
1777025567.2447 Rx ;57livn 70 89 75 68 85 86 90 13 5
1777025567.2479 Rx ;51vel 2130.4919 0.000 0.000 0.0000 0.000 4
1777025567.2480 Rx ;42pose 2130.4932 0.000 0.000 0.0000 3.1294
1777025567.2502 Rx ;91mca 0.000 0.000 17
1777025567.2513 Rx ;65gyro 0.061035 -2.136230 0.793457 2130.496
1777025567.2525 Rx ;04acc 0.031006 -0.007080 1.168945 2130.498
1777025567.2541 Rx ;45pose 2130.4980 0.000 0.000 0.0000 3.1294
1777025567.2553 Rx ;55livn 104 102 86 89 89 88 92 26 5
1777025567.2554 Rx ;33vel 2130.5000 0.000 0.000 0.0000 0.000 4
1777025567.2566 Rx ;83hbt 2130.5010 105 1033 11.38 4 8 9.2 0.59 0
1777025567.2588 Rx ;40pose 2130.5029 0.000 0.000 0.0000 3.1294
1777025567.2631 Rx ;10gyro -0.061035 -2.258301 0.762939 2130.508
1777025567.2632 Rx ;38pose 2130.5081 0.000 0.000 0.0000 3.1294
1777025567.2633 Rx ;42vel 2130.5081 0.000 0.000 0.0000 0.000 4
1777025567.2634 Rx ;57ird 0.339 1.500 6667 2411 1
1777025567.2645 Rx ;15acc 0.032959 -0.005859 1.169922 2130.510
1777025567.2646 Rx ;61livn 95 91 84 77 79 77 84 11 5
1777025567.2668 Rx ;36mot 0 0 0.1 0.1 0
1777025567.2679 Rx ;41pose 2130.5129 0.000 0.000 0.0000 3.1294
1777025567.2712 Rx ;48vel 2130.5159 0.000 0.000 0.0000 0.000 4
1777025567.2734 Rx ;39pose 2130.5181 0.000 0.000 0.0000 3.1294
1777025567.2746 Rx ;59gyro 0.152588 -2.319336 0.610352 2130.520
1777025567.2747 Rx ;86livn 101 106 84 90 90 81 79 7 5
1777025567.2769 Rx ;94acc 0.031250 -0.000977 1.165771 2130.522
1777025567.2781 Rx ;42pose 2130.5229 0.000 0.000 0.0000 3.1294
1777025567.2793 Rx ;47vel 2130.5239 0.000 0.000 0.0000 0.000 4
1777025567.2836 Rx ;40pose 2130.5281 0.000 0.000 0.0000 3.1294
1777025567.2837 Rx ;90mca 0.000 0.000 16
1777025567.2837 Rx ;57ird 0.339 1.500 6664 2270 1
1777025567.2848 Rx ;09livn 87 92 87 97 85 96 102 23 5
1777025567.2871 Rx ;45gyro 0.061035 -2.258301 0.732422 2130.532
1777025567.2873 Rx ;38vel 2130.5320 0.000 0.000 0.0000 0.000 4
1777025567.2885 Rx ;35pose 2130.5330 0.000 0.000 0.0000 3.1294
1777025567.2886 Rx ;94acc 0.032471 -0.002686 1.171631 2130.534
1777025567.2908 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025567.2930 Rx ;41pose 2130.5381 0.000 0.000 0.0000 3.1294
1777025567.2952 Rx ;01livn 107 73 75 88 82 81 91 19 5
1777025567.2953 Rx ;38vel 2130.5410 0.000 0.000 0.0000 0.000 4
1777025567.2985 Rx ;36pose 2130.5430 0.000 0.000 0.0000 3.1294
1777025567.2986 Rx ;50gyro 0.000000 -2.288818 0.701904 2130.544
1777025567.2998 Rx ;36mot 0 0 0.1 0.1 0
1777025567.3009 Rx ;95acc 0.031250 -0.001709 1.173584 2130.546
1777025567.3032 Rx ;49pose 2130.5479 0.000 0.000 0.0000 3.1294
1777025567.3033 Rx ;48vel 2130.5491 0.000 0.000 0.0000 0.000 5
1777025567.3034 Rx ;63ird 0.339 1.500 6672 2295 1
1777025567.3055 Rx ;53livn 97 85 80 95 90 90 86 30 5
1777025567.3088 Rx ;37pose 2130.5530 0.000 0.000 0.0000 3.1294
1777025567.3111 Rx ;85gyro 0.091553 -2.349854 0.671387 2130.556
1777025567.3112 Rx ;46vel 2130.5571 0.000 0.000 0.0000 0.000 4
1777025567.3124 Rx ;59acc 0.032227 0.003662 1.173828 2130.558
1777025567.3136 Rx ;50pose 2130.5579 0.000 0.000 0.0000 3.1294
1777025567.3147 Rx ;59livn 95 87 87 92 90 85 91 32 5
1777025567.3159 Rx ;91mca 0.000 0.000 17
1777025567.3181 Rx ;38pose 2130.5630 0.000 0.000 0.0000 3.1294
1777025567.3194 Rx ;52vel 2130.5649 0.000 0.000 0.0000 0.000 4
1777025567.3227 Rx ;18gyro -0.122070 -2.471924 0.640869 2130.568
1777025567.3229 Rx ;51pose 2130.5679 0.000 0.000 0.0000 3.1294
1777025567.3241 Rx ;67ird 0.338 1.500 6682 1678 1
1777025567.3242 Rx ;93acc 0.033936 -0.000732 1.164307 2130.570
1777025567.3254 Rx ;58livn 98 83 71 78 82 83 87 13 5
1777025567.3276 Rx ;43vel 2130.5730 0.000 0.000 0.0000 0.000 4
1777025567.3287 Rx ;39pose 2130.5730 0.000 0.000 0.0000 3.1294
1777025567.3320 Rx ;36mot 0 0 0.1 0.1 0
1777025567.3331 Rx ;45pose 2130.5781 0.000 0.000 0.0000 3.1294
1777025567.3353 Rx ;82gyro 0.091553 -2.349854 0.671387 2130.580
1777025567.3354 Rx ;71livn 97 92 86 98 87 82 95 34 5
1777025567.3365 Rx ;43vel 2130.5811 0.000 0.000 0.0000 0.000 4
1777025567.3366 Rx ;99acc 0.031738 -0.004150 1.167725 2130.582
1777025567.3388 Rx ;40pose 2130.5830 0.000 0.000 0.0000 3.1294
1777025567.3410 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025567.3432 Rx ;46pose 2130.5881 0.000 0.000 0.0000 3.1294
1777025567.3433 Rx ;65ird 0.339 1.500 6665 1494 1
1777025567.3444 Rx ;51vel 2130.5891 0.000 0.000 0.0000 0.000 4
1777025567.3456 Rx ;69livn 88 87 82 86 81 85 88 27 5
1777025567.3467 Rx ;20gyro -0.213623 -2.197266 0.915527 2130.592
1777025567.3479 Rx ;41pose 2130.5930 0.000 0.000 0.0000 3.1294
1777025567.3490 Rx ;98acc 0.035156 -0.005127 1.166260 2130.594
1777025567.3491 Rx ;90mca 0.000 0.000 16
1777025567.3523 Rx ;57vel 2130.5969 0.000 0.000 0.0000 0.000 4
1777025567.3529 Txd ;64leds 14 0 55 0
1777025567.3541 Rx ;54pose 2130.5979 0.000 0.000 0.0000 3.1294
1777025567.3553 Rx ;96livn 87 93 78 92 102 84 90 22 5
1777025567.3586 Rx ;33pose 2130.6030 0.000 0.000 0.0000 3.1294
1777025567.3587 Rx ;74gyro 0.091553 -2.563477 0.549316 2130.604
1777025567.3598 Rx ;39vel 2130.6050 0.000 0.000 0.0000 0.000 4
1777025567.3610 Rx ;55acc 0.031738 0.000488 1.166504 2130.606
1777025567.3632 Rx ;46pose 2130.6079 0.000 0.000 0.0000 3.1294
1777025567.3633 Rx ;57ird 0.339 1.500 6676 2141 1
1777025567.3655 Rx ;58livn 80 83 80 92 87 98 95 25 5
1777025567.3655 Rx ;36mot 0 0 0.1 0.1 0
1777025567.3677 Rx ;38vel 2130.6130 0.000 0.000 0.0000 0.000 4
1777025567.3678 Rx ;34pose 2130.6130 0.000 0.000 0.0000 3.1294
1777025567.3711 Rx ;56gyro 0.000000 -2.349854 0.915527 2130.616
1777025567.3722 Rx ;07acc 0.029053 -0.004639 1.167480 2130.618
1777025567.3734 Rx ;47pose 2130.6179 0.000 0.000 0.0000 3.1294
1777025567.3746 Rx ;06livn 101 98 89 84 83 88 83 22 5
1777025567.3757 Rx ;38vel 2130.6211 0.000 0.000 0.0000 0.000 4
1777025567.3779 Rx ;35pose 2130.6230 0.000 0.000 0.0000 3.1294
1777025567.3823 Rx ;92mca 0.001 0.000 17
1777025567.3834 Rx ;08gyro -0.122070 -2.258301 0.823975 2130.628
1777025567.3835 Rx ;48pose 2130.6279 0.000 0.000 0.0000 3.1294
1777025567.3836 Rx ;56ird 0.339 1.500 6665 2331 1
1777025567.3847 Rx ;53vel 2130.6289 0.000 0.000 0.0000 0.000 4
1777025567.3848 Rx ;73acc 0.034424 -0.000244 1.170410 2130.630
1777025567.3849 Rx ;56livn 83 87 84 87 81 87 81 21 5
1777025567.3882 Rx ;37pose 2130.6331 0.000 0.000 0.0000 3.1294
1777025567.3915 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025567.3927 Rx ;44vel 2130.6370 0.000 0.000 0.0000 0.000 4
1777025567.3938 Rx ;49pose 2130.6379 0.000 0.000 0.0000 3.1294
1777025567.3950 Rx ;72gyro 0.030518 -2.166748 0.854492 2130.640
1777025567.3951 Rx ;69livn 98 81 78 86 92 78 83 19 5
1777025567.3962 Rx ;13acc 0.029297 -0.003418 1.168457 2130.642
1777025567.3984 Rx ;36mot 0 0 0.1 0.1 0
1777025567.3984 Rx ;44pose 2130.6428 0.000 0.000 0.0000 3.1294
1777025567.4007 Rx ;43vel 2130.6450 0.000 0.000 0.0000 0.000 4
1777025567.4029 Rx ;50pose 2130.6479 0.000 0.000 0.0000 3.1294
1777025567.4040 Rx ;76ird 0.339 1.456 6665 2692 1
1777025567.4051 Rx ;72livn 88 86 97 88 80 99 94 13 5
1777025567.4074 Rx ;99gyro -0.030518 -2.380371 0.701904 2130.652
1777025567.4085 Rx ;43vel 2130.6531 0.000 0.000 0.0000 0.000 4
1777025567.4086 Rx ;39pose 2130.6531 0.000 0.000 0.0000 3.1294
1777025567.4087 Rx ;51acc 0.030762 0.000244 1.169922 2130.654
1777025567.4130 Rx ;43pose 2130.6580 0.000 0.000 0.0000 3.1294
1777025567.4152 Rx ;37livn 85 90 113 96 72 94 104 22 5
1777025567.4153 Rx ;90mca 0.000 0.000 16
1777025567.4165 Rx ;49vel 2130.6609 0.000 0.000 0.0000 0.000 4
1777025567.4182 Rx ;40pose 2130.6631 0.000 0.000 0.0000 3.1294
1777025567.4195 Rx ;90gyro 0.091553 -2.288818 0.793457 2130.664
1777025567.4206 Rx ;96acc 0.036133 -0.001221 1.166748 2130.666
1777025567.4229 Rx ;44pose 2130.6680 0.000 0.000 0.0000 3.1294
1777025567.4240 Rx ;67ird 0.338 1.191 6680 2961 1
1777025567.4241 Rx ;57vel 2130.6689 0.000 0.000 0.0000 0.000 4
1777025567.4253 Rx ;50livn 82 87 81 85 81 91 78 20 5
1777025567.4286 Rx ;41pose 2130.6731 0.000 0.000 0.0000 3.1294
1777025567.4308 Rx ;25gyro -0.030518 -2.349854 0.915527 2130.676
1777025567.4309 Rx ;36mot 0 0 0.1 0.1 0
1777025567.4320 Rx ;48vel 2130.6770 0.000 0.000 0.0000 0.000 4
1777025567.4331 Rx ;92acc 0.033203 -0.002441 1.159424 2130.678
1777025567.4333 Rx ;45pose 2130.6780 0.000 0.000 0.0000 3.1294
1777025567.4355 Rx ;64livn 88 92 89 83 81 84 89 22 5
1777025567.4387 Rx ;42pose 2130.6831 0.000 0.000 0.0000 3.1294
1777025567.4399 Rx ;48vel 2130.6851 0.000 0.000 0.0000 0.000 4
1777025567.4410 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025567.4432 Rx ;75gyro 0.030518 -2.441406 0.579834 2130.688
1777025567.4433 Rx ;46pose 2130.6880 0.000 0.000 0.0000 3.1294
1777025567.4434 Rx ;59ird 0.338 1.073 6682 3123 1
1777025567.4445 Rx ;97acc 0.030029 -0.000977 1.168213 2130.690
1777025567.4446 Rx ;51livn 81 90 79 70 76 78 73 14 5
1777025567.4479 Rx ;54vel 2130.6929 0.000 0.000 0.0000 0.000 4
1777025567.4480 Rx ;49pose 2130.6929 0.000 0.000 0.0000 3.1293
1777025567.4481 Rx ;91mca 0.000 0.000 17
1777025567.4540 Rx ;47pose 2130.6980 0.000 0.000 0.0000 3.1294
1777025567.4553 Rx ;19gyro -0.091553 -2.349854 0.915527 2130.700
1777025567.4554 Rx ;74livn 97 99 91 88 86 92 78 16 5
1777025567.4566 Rx ;38vel 2130.7012 0.000 0.000 0.0000 0.000 4
1777025567.4566 Rx ;92acc 0.031250 -0.000488 1.173584 2130.702
1777025567.4589 Rx ;42pose 2130.7029 0.000 0.000 0.0000 3.1294
1777025567.4632 Rx ;39pose 2130.7080 0.000 0.000 0.0000 3.1294
1777025567.4634 Rx ;65ird 0.339 1.404 6670 2737 1
1777025567.4645 Rx ;44vel 2130.7090 0.000 0.000 0.0000 0.000 4
1777025567.4646 Rx ;36mot 0 0 0.1 0.1 0
1777025567.4647 Rx ;64livn 88 88 82 85 92 84 97 30 5
1777025567.4669 Rx ;52gyro 0.122070 -2.075195 0.885010 2130.712
1777025567.4681 Rx ;43pose 2130.7129 0.000 0.000 0.0000 3.1294
1777025567.4682 Rx ;78acc 0.030518 -0.000732 1.170410 2130.714
1777025567.4726 Rx ;43vel 2130.7170 0.000 0.000 0.0000 0.000 4
1777025567.4738 Rx ;40pose 2130.7180 0.000 0.000 0.0000 3.1294
1777025567.4750 Rx ;66livn 86 88 72 76 92 86 85 27 5
1777025567.4782 Rx ;44pose 2130.7229 0.000 0.000 0.0000 3.1294
1777025567.4793 Rx ;56gyro 0.030518 -2.227783 1.007080 2130.724
1777025567.4805 Rx ;43vel 2130.7251 0.000 0.000 0.0000 0.000 4
1777025567.4806 Rx ;88acc 0.031494 -0.001221 1.166504 2130.726
1777025567.4817 Rx ;91mca 0.000 0.001 16
1777025567.4839 Rx ;41pose 2130.7280 0.000 0.000 0.0000 3.1294
1777025567.4840 Rx ;55ird 0.339 1.500 6671 2351 1
1777025567.4851 Rx ;76livn 93 86 86 87 95 98 98 33 5
1777025567.4884 Rx ;43vel 2130.7332 0.000 0.000 0.0000 0.000 4
1777025567.4885 Rx ;39pose 2130.7332 0.000 0.000 0.0000 3.1294
1777025567.4908 Rx ;59gyro 0.183105 -2.380371 0.885010 2130.736
1777025567.4908 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025567.4930 Rx ;05acc 0.032471 -0.002197 1.167480 2130.738
1777025567.4931 Rx ;42pose 2130.7380 0.000 0.000 0.0000 3.1294
1777025567.4954 Rx ;07livn 108 83 78 93 83 86 75 25 5
1777025567.4965 Rx ;40vel 2130.7410 0.000 0.000 0.0000 0.000 4
1777025567.4977 Rx ;36mot 0 0 0.1 0.1 0
1777025567.4988 Rx ;46pose 2130.7429 0.000 0.000 0.0000 3.1294
